date,day_of_week,month,season,area,severity,outage_hours,incidents,temperature_c,demand_index,feeder_overload,is_holiday
2023-03-27,Monday,3,spring,Gulshan-e-Iqbal,medium,6.9,2,28.5,4.7,0,0
2023-03-27,Monday,3,spring,North Nazimabad,medium,9.4,4,29.1,6.6,1,0
2023-03-27,Monday,3,spring,Korangi,high,11.6,3,30.7,8.6,1,0
2023-03-27,Monday,3,spring,Landhi,high,13.9,4,27.7,9.3,1,0
2023-03-27,Monday,3,spring,Defence (DHA),low,1.3,1,31.3,1.0,0,0
2023-03-27,Monday,3,spring,Clifton,low,2.0,1,27.1,1.3,0,0
2023-03-27,Monday,3,spring,SITE Area,medium,7.4,2,28.7,5.1,0,0
2023-03-27,Monday,3,spring,Orangi Town,high,13.3,6,25.0,8.0,1,0
2023-03-27,Monday,3,spring,Malir,high,11.4,3,27.0,7.4,1,0
2023-03-27,Monday,3,spring,Saddar,medium,8.8,3,26.9,5.7,0,0
2023-03-27,Monday,3,spring,Gulberg,medium,8.5,2,26.3,5.4,0,0
2023-03-27,Monday,3,spring,Liaquatabad,high,12.0,4,27.3,7.9,1,0
2023-03-27,Monday,3,spring,Federal B Area,medium,6.0,3,29.4,4.3,0,0
2023-03-27,Monday,3,spring,Nazimabad,medium,7.7,3,29.3,5.4,0,0
2023-03-27,Monday,3,spring,Baldia Town,high,14.6,6,29.1,10.0,1,0
2023-03-28,Tuesday,3,spring,Gulshan-e-Iqbal,medium,7.1,2,29.7,5.1,0,0
2023-03-28,Tuesday,3,spring,North Nazimabad,medium,10.2,5,30.4,7.5,1,0
2023-03-28,Tuesday,3,spring,Korangi,high,11.4,5,29.8,8.2,1,0
2023-03-28,Tuesday,3,spring,Landhi,high,12.5,5,29.6,8.9,1,0
2023-03-28,Tuesday,3,spring,Defence (DHA),low,1.4,1,27.3,0.9,0,0
2023-03-28,Tuesday,3,spring,Clifton,low,0.0,1,28.8,0.0,0,0
2023-03-28,Tuesday,3,spring,SITE Area,medium,8.3,2,30.2,6.0,0,0
2023-03-28,Tuesday,3,spring,Orangi Town,high,13.5,6,30.2,9.8,1,0
2023-03-28,Tuesday,3,spring,Malir,high,10.1,4,30.1,7.3,1,0
2023-03-28,Tuesday,3,spring,Saddar,medium,8.3,3,29.5,5.9,0,0
2023-03-28,Tuesday,3,spring,Gulberg,medium,9.4,4,28.3,6.4,1,0
2023-03-28,Tuesday,3,spring,Liaquatabad,high,10.6,4,29.5,7.5,1,0
2023-03-28,Tuesday,3,spring,Federal B Area,medium,5.4,2,27.2,3.5,0,0
2023-03-28,Tuesday,3,spring,Nazimabad,medium,7.4,3,26.6,4.7,0,0
2023-03-28,Tuesday,3,spring,Baldia Town,high,13.7,6,29.0,9.6,1,0
2023-03-29,Wednesday,3,spring,Gulshan-e-Iqbal,medium,6.6,1,28.3,4.5,0,0
2023-03-29,Wednesday,3,spring,North Nazimabad,medium,7.3,1,27.3,4.8,0,0
2023-03-29,Wednesday,3,spring,Korangi,high,10.5,5,26.7,6.8,1,0
2023-03-29,Wednesday,3,spring,Landhi,high,13.7,4,26.3,8.7,1,0
2023-03-29,Wednesday,3,spring,Defence (DHA),low,1.7,1,23.8,1.0,0,0
2023-03-29,Wednesday,3,spring,Clifton,low,2.0,1,25.8,1.2,0,0
2023-03-29,Wednesday,3,spring,SITE Area,medium,8.9,3,26.1,5.6,0,0
2023-03-29,Wednesday,3,spring,Orangi Town,high,13.3,6,27.7,8.9,1,0
2023-03-29,Wednesday,3,spring,Malir,high,12.3,4,29.0,8.6,1,0
2023-03-29,Wednesday,3,spring,Saddar,medium,5.1,2,25.5,3.1,0,0
2023-03-29,Wednesday,3,spring,Gulberg,medium,8.8,2,26.1,5.5,0,0
2023-03-29,Wednesday,3,spring,Liaquatabad,high,8.6,4,30.7,6.4,0,0
2023-03-29,Wednesday,3,spring,Federal B Area,medium,7.2,3,29.0,5.0,0,0
2023-03-29,Wednesday,3,spring,Nazimabad,medium,8.3,3,28.9,5.8,0,0
2023-03-29,Wednesday,3,spring,Baldia Town,high,12.6,6,28.4,8.6,1,0
2023-03-30,Thursday,3,spring,Gulshan-e-Iqbal,medium,5.9,1,31.0,4.4,0,0
2023-03-30,Thursday,3,spring,North Nazimabad,medium,7.5,2,30.5,5.5,0,0
2023-03-30,Thursday,3,spring,Korangi,high,11.0,5,27.0,7.2,1,0
2023-03-30,Thursday,3,spring,Landhi,high,13.3,5,29.5,9.5,1,0
2023-03-30,Thursday,3,spring,Defence (DHA),low,3.3,2,28.6,2.3,0,0
2023-03-30,Thursday,3,spring,Clifton,low,1.5,1,28.1,1.0,0,0
2023-03-30,Thursday,3,spring,SITE Area,medium,10.3,4,30.7,7.6,1,0
2023-03-30,Thursday,3,spring,Orangi Town,high,13.9,6,29.6,9.9,1,0
2023-03-30,Thursday,3,spring,Malir,high,11.6,3,30.3,8.5,1,0
2023-03-30,Thursday,3,spring,Saddar,medium,6.2,3,25.3,3.8,0,0
2023-03-30,Thursday,3,spring,Gulberg,medium,8.9,4,26.4,5.7,0,0
2023-03-30,Thursday,3,spring,Liaquatabad,high,10.2,4,26.6,6.5,1,0
2023-03-30,Thursday,3,spring,Federal B Area,medium,8.6,2,28.3,5.9,0,0
2023-03-30,Thursday,3,spring,Nazimabad,medium,9.1,4,25.6,5.6,1,0
2023-03-30,Thursday,3,spring,Baldia Town,high,11.7,5,26.4,7.5,1,0
2023-03-31,Friday,3,spring,Gulshan-e-Iqbal,medium,8.4,3,28.7,5.8,0,0
2023-03-31,Friday,3,spring,North Nazimabad,medium,10.2,5,29.5,7.3,1,0
2023-03-31,Friday,3,spring,Korangi,high,11.6,3,30.8,8.6,1,0
2023-03-31,Friday,3,spring,Landhi,high,14.0,6,30.8,10.0,1,0
2023-03-31,Friday,3,spring,Defence (DHA),low,2.8,1,24.4,1.6,0,0
2023-03-31,Friday,3,spring,Clifton,low,1.8,1,24.4,1.1,0,0
2023-03-31,Friday,3,spring,SITE Area,medium,10.6,4,28.0,7.2,1,0
2023-03-31,Friday,3,spring,Orangi Town,high,12.7,6,28.8,8.8,1,0
2023-03-31,Friday,3,spring,Malir,high,11.7,4,25.0,7.1,1,0
2023-03-31,Friday,3,spring,Saddar,medium,8.6,2,28.2,5.9,0,0
2023-03-31,Friday,3,spring,Gulberg,medium,9.4,2,27.2,6.2,1,0
2023-03-31,Friday,3,spring,Liaquatabad,high,10.9,5,25.4,6.7,1,0
2023-03-31,Friday,3,spring,Federal B Area,medium,8.3,4,27.1,5.4,0,0
2023-03-31,Friday,3,spring,Nazimabad,medium,9.7,2,23.9,5.6,1,0
2023-03-31,Friday,3,spring,Baldia Town,high,13.5,4,29.2,9.5,1,0
2023-04-01,Saturday,4,spring,Gulshan-e-Iqbal,medium,5.6,1,31.5,4.3,0,0
2023-04-01,Saturday,4,spring,North Nazimabad,medium,8.1,2,27.5,5.4,0,0
2023-04-01,Saturday,4,spring,Korangi,high,9.2,2,27.4,6.1,1,0
2023-04-01,Saturday,4,spring,Landhi,high,12.2,3,30.3,8.9,1,0
2023-04-01,Saturday,4,spring,Defence (DHA),low,1.9,1,28.4,1.3,0,0
2023-04-01,Saturday,4,spring,Clifton,low,2.9,1,29.2,2.0,0,0
2023-04-01,Saturday,4,spring,SITE Area,medium,8.3,2,23.6,4.7,0,0
2023-04-01,Saturday,4,spring,Orangi Town,high,10.9,3,27.0,7.1,1,0
2023-04-01,Saturday,4,spring,Malir,high,10.2,3,31.1,7.7,1,0
2023-04-01,Saturday,4,spring,Saddar,medium,5.3,3,31.1,4.0,0,0
2023-04-01,Saturday,4,spring,Gulberg,medium,8.5,4,28.1,5.8,0,0
2023-04-01,Saturday,4,spring,Liaquatabad,high,10.8,4,27.9,7.3,1,0
2023-04-01,Saturday,4,spring,Federal B Area,medium,5.1,3,29.7,3.7,0,0
2023-04-01,Saturday,4,spring,Nazimabad,medium,6.8,2,28.2,4.6,0,0
2023-04-01,Saturday,4,spring,Baldia Town,high,11.7,5,28.0,7.9,1,0
2023-04-02,Sunday,4,spring,Gulshan-e-Iqbal,medium,3.3,2,28.7,2.3,0,0
2023-04-02,Sunday,4,spring,North Nazimabad,medium,5.6,3,29.7,4.0,0,0
2023-04-02,Sunday,4,spring,Korangi,high,8.3,4,30.9,6.2,0,0
2023-04-02,Sunday,4,spring,Landhi,high,10.0,4,30.2,7.3,1,0
2023-04-02,Sunday,4,spring,Defence (DHA),low,1.0,1,29.6,0.7,0,0
2023-04-02,Sunday,4,spring,Clifton,low,3.1,1,26.6,2.0,0,0
2023-04-02,Sunday,4,spring,SITE Area,medium,7.6,2,26.9,4.9,0,0
2023-04-02,Sunday,4,spring,Orangi Town,high,8.6,4,28.6,5.9,0,0
2023-04-02,Sunday,4,spring,Malir,high,8.3,4,29.8,6.0,0,0
2023-04-02,Sunday,4,spring,Saddar,medium,3.9,1,28.9,2.7,0,0
2023-04-02,Sunday,4,spring,Gulberg,medium,5.6,1,25.0,3.4,0,0
2023-04-02,Sunday,4,spring,Liaquatabad,high,7.0,1,26.5,4.5,0,0
2023-04-02,Sunday,4,spring,Federal B Area,medium,5.0,3,30.3,3.7,0,0
2023-04-02,Sunday,4,spring,Nazimabad,medium,5.0,2,28.7,3.5,0,0
2023-04-02,Sunday,4,spring,Baldia Town,high,8.3,2,29.3,5.9,0,0
2023-04-03,Monday,4,spring,Gulshan-e-Iqbal,medium,6.1,2,25.9,3.8,0,0
2023-04-03,Monday,4,spring,North Nazimabad,medium,9.4,4,26.8,6.1,1,0
2023-04-03,Monday,4,spring,Korangi,high,10.7,3,23.6,6.1,1,0
2023-04-03,Monday,4,spring,Landhi,high,14.0,5,29.6,10.0,1,0
2023-04-03,Monday,4,spring,Defence (DHA),low,2.2,1,24.9,1.3,0,0
2023-04-03,Monday,4,spring,Clifton,low,3.2,2,26.7,2.1,0,0
2023-04-03,Monday,4,spring,SITE Area,medium,8.4,3,32.6,6.6,0,0
2023-04-03,Monday,4,spring,Orangi Town,high,12.6,5,29.5,9.0,1,0
2023-04-03,Monday,4,spring,Malir,high,11.4,5,28.8,7.9,1,0
2023-04-03,Monday,4,spring,Saddar,medium,6.8,1,28.8,4.7,0,0
2023-04-03,Monday,4,spring,Gulberg,medium,9.0,4,27.9,6.1,0,0
2023-04-03,Monday,4,spring,Liaquatabad,high,12.2,4,25.4,7.5,1,0
2023-04-03,Monday,4,spring,Federal B Area,medium,7.4,3,29.6,5.3,0,0
2023-04-03,Monday,4,spring,Nazimabad,medium,9.4,2,30.2,6.8,1,0
2023-04-03,Monday,4,spring,Baldia Town,high,13.1,6,24.3,7.7,1,0
2023-04-04,Tuesday,4,spring,Gulshan-e-Iqbal,medium,6.5,1,26.0,4.1,0,0
2023-04-04,Tuesday,4,spring,North Nazimabad,medium,8.2,3,25.5,5.0,0,0
2023-04-04,Tuesday,4,spring,Korangi,high,10.6,3,26.8,6.9,1,0
2023-04-04,Tuesday,4,spring,Landhi,high,11.3,3,29.4,8.0,1,0
2023-04-04,Tuesday,4,spring,Defence (DHA),low,4.0,2,29.2,2.8,0,0
2023-04-04,Tuesday,4,spring,Clifton,low,2.0,1,27.9,1.3,0,0
2023-04-04,Tuesday,4,spring,SITE Area,medium,8.5,2,28.2,5.8,0,0
2023-04-04,Tuesday,4,spring,Orangi Town,high,13.2,6,26.3,8.4,1,0
2023-04-04,Tuesday,4,spring,Malir,high,12.3,3,25.0,7.4,1,0
2023-04-04,Tuesday,4,spring,Saddar,medium,7.2,3,27.8,4.8,0,0
2023-04-04,Tuesday,4,spring,Gulberg,medium,10.3,4,28.7,7.1,1,0
2023-04-04,Tuesday,4,spring,Liaquatabad,high,10.7,3,27.5,7.1,1,0
2023-04-04,Tuesday,4,spring,Federal B Area,medium,6.6,1,25.7,4.1,0,0
2023-04-04,Tuesday,4,spring,Nazimabad,medium,8.2,4,24.4,4.8,0,0
2023-04-04,Tuesday,4,spring,Baldia Town,high,12.5,6,28.2,8.5,1,0
2023-04-05,Wednesday,4,spring,Gulshan-e-Iqbal,medium,6.8,1,24.0,3.9,0,0
2023-04-05,Wednesday,4,spring,North Nazimabad,medium,8.7,4,29.1,6.1,0,0
2023-04-05,Wednesday,4,spring,Korangi,high,10.9,5,26.7,7.0,1,0
2023-04-05,Wednesday,4,spring,Landhi,high,12.9,4,26.9,8.4,1,0
2023-04-05,Wednesday,4,spring,Defence (DHA),low,1.7,1,28.3,1.2,0,0
2023-04-05,Wednesday,4,spring,Clifton,low,4.0,2,26.5,2.6,0,0
2023-04-05,Wednesday,4,spring,SITE Area,medium,8.5,4,27.9,5.7,0,0
2023-04-05,Wednesday,4,spring,Orangi Town,high,12.7,5,30.2,9.3,1,0
2023-04-05,Wednesday,4,spring,Malir,high,9.1,4,26.9,5.9,1,0
2023-04-05,Wednesday,4,spring,Saddar,medium,7.3,1,27.4,4.8,0,0
2023-04-05,Wednesday,4,spring,Gulberg,medium,8.1,4,28.9,5.6,0,0
2023-04-05,Wednesday,4,spring,Liaquatabad,high,11.7,5,28.4,8.0,1,0
2023-04-05,Wednesday,4,spring,Federal B Area,medium,6.0,2,28.9,4.2,0,0
2023-04-05,Wednesday,4,spring,Nazimabad,medium,8.5,4,29.5,6.0,0,0
2023-04-05,Wednesday,4,spring,Baldia Town,high,14.4,5,22.8,7.9,1,0
2023-04-06,Thursday,4,spring,Gulshan-e-Iqbal,medium,6.7,3,24.5,4.0,0,0
2023-04-06,Thursday,4,spring,North Nazimabad,medium,10.8,5,27.1,7.1,1,0
2023-04-06,Thursday,4,spring,Korangi,high,11.6,4,27.9,7.8,1,0
2023-04-06,Thursday,4,spring,Landhi,high,12.6,4,26.2,8.0,1,0
2023-04-06,Thursday,4,spring,Defence (DHA),low,3.5,1,29.9,2.5,0,0
2023-04-06,Thursday,4,spring,Clifton,low,3.8,1,28.1,2.6,0,0
2023-04-06,Thursday,4,spring,SITE Area,medium,9.0,4,27.5,6.0,0,0
2023-04-06,Thursday,4,spring,Orangi Town,high,13.0,5,25.9,8.1,1,0
2023-04-06,Thursday,4,spring,Malir,high,11.1,5,26.4,7.1,1,0
2023-04-06,Thursday,4,spring,Saddar,medium,7.0,2,28.3,4.8,0,0
2023-04-06,Thursday,4,spring,Gulberg,medium,9.0,4,31.4,6.8,0,0
2023-04-06,Thursday,4,spring,Liaquatabad,high,11.0,3,29.5,7.8,1,0
2023-04-06,Thursday,4,spring,Federal B Area,medium,8.2,4,30.6,6.1,0,0
2023-04-06,Thursday,4,spring,Nazimabad,medium,9.7,4,27.4,6.4,1,0
2023-04-06,Thursday,4,spring,Baldia Town,high,13.4,5,25.4,8.2,1,0
2023-04-07,Friday,4,spring,Gulshan-e-Iqbal,medium,7.7,3,28.5,5.3,0,0
2023-04-07,Friday,4,spring,North Nazimabad,medium,9.7,3,30.1,7.0,1,0
2023-04-07,Friday,4,spring,Korangi,high,11.1,5,31.3,8.4,1,0
2023-04-07,Friday,4,spring,Landhi,high,15.2,6,27.9,10.0,1,0
2023-04-07,Friday,4,spring,Defence (DHA),low,2.3,1,29.0,1.6,0,0
2023-04-07,Friday,4,spring,Clifton,low,3.6,1,28.2,2.4,0,0
2023-04-07,Friday,4,spring,SITE Area,medium,9.8,4,28.0,6.6,1,0
2023-04-07,Friday,4,spring,Orangi Town,high,15.9,6,27.3,10.0,1,0
2023-04-07,Friday,4,spring,Malir,high,12.1,5,30.9,9.0,1,0
2023-04-07,Friday,4,spring,Saddar,medium,7.4,2,30.3,5.4,0,0
2023-04-07,Friday,4,spring,Gulberg,medium,9.0,4,27.6,6.0,0,0
2023-04-07,Friday,4,spring,Liaquatabad,high,13.3,4,26.6,8.5,1,0
2023-04-07,Friday,4,spring,Federal B Area,medium,7.1,3,28.5,4.9,0,0
2023-04-07,Friday,4,spring,Nazimabad,medium,8.9,4,27.2,5.8,0,0
2023-04-07,Friday,4,spring,Baldia Town,high,14.6,4,28.1,9.9,1,0
2023-04-08,Saturday,4,spring,Gulshan-e-Iqbal,medium,6.3,2,31.1,4.7,0,0
2023-04-08,Saturday,4,spring,North Nazimabad,medium,6.4,3,28.2,4.4,0,0
2023-04-08,Saturday,4,spring,Korangi,high,9.3,4,31.0,7.0,1,0
2023-04-08,Saturday,4,spring,Landhi,high,11.1,4,28.6,7.7,1,0
2023-04-08,Saturday,4,spring,Defence (DHA),low,2.3,1,29.3,1.6,0,0
2023-04-08,Saturday,4,spring,Clifton,low,1.0,1,28.4,0.7,0,0
2023-04-08,Saturday,4,spring,SITE Area,medium,8.2,3,27.6,5.5,0,0
2023-04-08,Saturday,4,spring,Orangi Town,high,10.7,4,27.5,7.1,1,0
2023-04-08,Saturday,4,spring,Malir,high,6.9,1,28.0,4.7,0,0
2023-04-08,Saturday,4,spring,Saddar,medium,5.5,3,27.0,3.6,0,0
2023-04-08,Saturday,4,spring,Gulberg,medium,6.1,1,26.2,3.9,0,0
2023-04-08,Saturday,4,spring,Liaquatabad,high,9.4,3,31.9,7.2,1,0
2023-04-08,Saturday,4,spring,Federal B Area,medium,6.4,3,25.3,3.9,0,0
2023-04-08,Saturday,4,spring,Nazimabad,medium,7.7,2,26.7,5.0,0,0
2023-04-08,Saturday,4,spring,Baldia Town,high,10.1,5,27.1,6.6,1,0
2023-04-09,Sunday,4,spring,Gulshan-e-Iqbal,medium,5.2,1,29.9,3.8,0,0
2023-04-09,Sunday,4,spring,North Nazimabad,medium,6.1,2,27.8,4.1,0,0
2023-04-09,Sunday,4,spring,Korangi,high,8.1,2,29.1,5.7,0,0
2023-04-09,Sunday,4,spring,Landhi,high,10.2,4,25.4,6.2,1,0
2023-04-09,Sunday,4,spring,Defence (DHA),low,1.6,1,25.9,1.0,0,0
2023-04-09,Sunday,4,spring,Clifton,low,1.5,1,27.5,1.0,0,0
2023-04-09,Sunday,4,spring,SITE Area,medium,6.1,2,26.4,3.9,0,0
2023-04-09,Sunday,4,spring,Orangi Town,high,8.1,2,23.8,4.7,0,0
2023-04-09,Sunday,4,spring,Malir,high,7.6,4,27.1,5.0,0,0
2023-04-09,Sunday,4,spring,Saddar,medium,4.1,1,30.6,3.0,0,0
2023-04-09,Sunday,4,spring,Gulberg,medium,5.5,3,30.8,4.1,0,0
2023-04-09,Sunday,4,spring,Liaquatabad,high,9.0,4,24.1,5.2,0,0
2023-04-09,Sunday,4,spring,Federal B Area,medium,4.7,2,27.2,3.1,0,0
2023-04-09,Sunday,4,spring,Nazimabad,medium,3.8,2,25.1,2.3,0,0
2023-04-09,Sunday,4,spring,Baldia Town,high,9.9,4,32.0,7.6,1,0
2023-04-10,Monday,4,spring,Gulshan-e-Iqbal,medium,7.3,1,28.6,5.0,0,0
2023-04-10,Monday,4,spring,North Nazimabad,medium,8.8,2,31.4,6.7,0,0
2023-04-10,Monday,4,spring,Korangi,high,12.7,4,26.8,8.2,1,0
2023-04-10,Monday,4,spring,Landhi,high,11.6,4,23.8,6.7,1,0
2023-04-10,Monday,4,spring,Defence (DHA),low,3.3,1,27.9,2.2,0,0
2023-04-10,Monday,4,spring,Clifton,low,2.3,1,24.4,1.4,0,0
2023-04-10,Monday,4,spring,SITE Area,medium,8.2,2,27.4,5.4,0,0
2023-04-10,Monday,4,spring,Orangi Town,high,13.4,5,27.2,8.8,1,0
2023-04-10,Monday,4,spring,Malir,high,10.2,4,26.4,6.5,1,0
2023-04-10,Monday,4,spring,Saddar,medium,7.6,4,28.5,5.2,0,0
2023-04-10,Monday,4,spring,Gulberg,medium,9.3,2,26.2,5.9,1,0
2023-04-10,Monday,4,spring,Liaquatabad,high,8.6,2,27.0,5.6,0,0
2023-04-10,Monday,4,spring,Federal B Area,medium,5.9,2,28.7,4.1,0,0
2023-04-10,Monday,4,spring,Nazimabad,medium,11.4,4,29.4,8.1,1,0
2023-04-10,Monday,4,spring,Baldia Town,high,15.4,5,29.1,10.0,1,0
2023-04-11,Tuesday,4,spring,Gulshan-e-Iqbal,medium,6.1,3,28.7,4.2,0,0
2023-04-11,Tuesday,4,spring,North Nazimabad,medium,10.2,4,31.7,7.8,1,0
2023-04-11,Tuesday,4,spring,Korangi,high,10.5,5,28.5,7.2,1,0
2023-04-11,Tuesday,4,spring,Landhi,high,12.1,3,29.6,8.6,1,0
2023-04-11,Tuesday,4,spring,Defence (DHA),low,3.4,2,28.1,2.3,0,0
2023-04-11,Tuesday,4,spring,Clifton,low,1.7,1,28.7,1.2,0,0
2023-04-11,Tuesday,4,spring,SITE Area,medium,9.1,4,28.2,6.2,1,0
2023-04-11,Tuesday,4,spring,Orangi Town,high,13.3,5,27.7,8.9,1,0
2023-04-11,Tuesday,4,spring,Malir,high,11.8,4,29.5,8.4,1,0
2023-04-11,Tuesday,4,spring,Saddar,medium,5.8,1,26.0,3.6,0,0
2023-04-11,Tuesday,4,spring,Gulberg,medium,8.6,3,29.5,6.1,0,0
2023-04-11,Tuesday,4,spring,Liaquatabad,high,11.1,5,26.7,7.1,1,0
2023-04-11,Tuesday,4,spring,Federal B Area,medium,6.8,3,27.3,4.5,0,0
2023-04-11,Tuesday,4,spring,Nazimabad,medium,9.5,4,28.7,6.6,1,0
2023-04-11,Tuesday,4,spring,Baldia Town,high,12.9,4,28.5,8.9,1,0
2023-04-12,Wednesday,4,spring,Gulshan-e-Iqbal,medium,7.7,4,26.9,5.0,0,0
2023-04-12,Wednesday,4,spring,North Nazimabad,medium,9.1,4,27.9,6.1,1,0
2023-04-12,Wednesday,4,spring,Korangi,high,11.3,4,26.7,7.3,1,0
2023-04-12,Wednesday,4,spring,Landhi,high,13.3,4,30.2,9.7,1,0
2023-04-12,Wednesday,4,spring,Defence (DHA),low,1.5,1,25.3,0.9,0,0
2023-04-12,Wednesday,4,spring,Clifton,low,1.2,1,25.7,0.7,0,0
2023-04-12,Wednesday,4,spring,SITE Area,medium,9.3,3,25.2,5.7,1,0
2023-04-12,Wednesday,4,spring,Orangi Town,high,13.0,4,29.2,9.2,1,0
2023-04-12,Wednesday,4,spring,Malir,high,11.3,3,27.2,7.4,1,0
2023-04-12,Wednesday,4,spring,Saddar,medium,6.8,2,28.2,4.6,0,0
2023-04-12,Wednesday,4,spring,Gulberg,medium,8.6,3,27.6,5.7,0,0
2023-04-12,Wednesday,4,spring,Liaquatabad,high,12.8,5,29.6,9.1,1,0
2023-04-12,Wednesday,4,spring,Federal B Area,medium,8.6,3,27.0,5.6,0,0
2023-04-12,Wednesday,4,spring,Nazimabad,medium,8.7,2,25.3,5.3,0,0
2023-04-12,Wednesday,4,spring,Baldia Town,high,12.6,4,31.8,9.7,1,0
2023-04-13,Thursday,4,spring,Gulshan-e-Iqbal,medium,6.2,3,31.8,4.8,0,0
2023-04-13,Thursday,4,spring,North Nazimabad,medium,7.8,4,25.9,4.9,0,0
2023-04-13,Thursday,4,spring,Korangi,high,10.7,5,27.9,7.2,1,0
2023-04-13,Thursday,4,spring,Landhi,high,13.9,4,28.9,9.7,1,0
2023-04-13,Thursday,4,spring,Defence (DHA),low,1.9,1,27.7,1.3,0,0
2023-04-13,Thursday,4,spring,Clifton,low,1.9,1,26.2,1.2,0,0
2023-04-13,Thursday,4,spring,SITE Area,medium,8.1,3,30.1,5.9,0,0
2023-04-13,Thursday,4,spring,Orangi Town,high,11.7,3,31.2,8.8,1,0
2023-04-13,Thursday,4,spring,Malir,high,10.7,4,26.5,6.8,1,0
2023-04-13,Thursday,4,spring,Saddar,medium,7.2,3,31.0,5.4,0,0
2023-04-13,Thursday,4,spring,Gulberg,medium,9.7,2,29.0,6.8,1,0
2023-04-13,Thursday,4,spring,Liaquatabad,high,11.9,4,24.6,7.1,1,0
2023-04-13,Thursday,4,spring,Federal B Area,medium,6.2,3,26.2,3.9,0,0
2023-04-13,Thursday,4,spring,Nazimabad,medium,9.8,4,27.2,6.4,1,0
2023-04-13,Thursday,4,spring,Baldia Town,high,13.9,4,29.1,9.8,1,0
2023-04-14,Friday,4,spring,Gulshan-e-Iqbal,medium,6.6,2,26.8,4.3,0,0
2023-04-14,Friday,4,spring,North Nazimabad,medium,10.7,5,26.4,6.8,1,0
2023-04-14,Friday,4,spring,Korangi,high,12.2,5,26.4,7.8,1,0
2023-04-14,Friday,4,spring,Landhi,high,14.3,4,27.9,9.6,1,0
2023-04-14,Friday,4,spring,Defence (DHA),low,1.8,1,26.1,1.1,0,0
2023-04-14,Friday,4,spring,Clifton,low,2.6,1,26.3,1.6,0,0
2023-04-14,Friday,4,spring,SITE Area,medium,9.0,4,26.1,5.7,0,0
2023-04-14,Friday,4,spring,Orangi Town,high,14.5,6,29.9,10.0,1,0
2023-04-14,Friday,4,spring,Malir,high,13.3,5,26.5,8.5,1,0
2023-04-14,Friday,4,spring,Saddar,medium,9.0,3,26.0,5.6,0,0
2023-04-14,Friday,4,spring,Gulberg,medium,10.5,5,26.6,6.7,1,0
2023-04-14,Friday,4,spring,Liaquatabad,high,11.4,5,26.5,7.3,1,0
2023-04-14,Friday,4,spring,Federal B Area,medium,7.2,3,29.2,5.1,0,0
2023-04-14,Friday,4,spring,Nazimabad,medium,10.2,3,26.1,6.4,1,0
2023-04-14,Friday,4,spring,Baldia Town,high,13.7,4,26.2,8.7,1,0
2023-04-15,Saturday,4,spring,Gulshan-e-Iqbal,medium,5.2,2,27.6,3.5,0,0
2023-04-15,Saturday,4,spring,North Nazimabad,medium,6.3,2,28.5,4.3,0,0
2023-04-15,Saturday,4,spring,Korangi,high,10.6,4,27.0,6.9,1,0
2023-04-15,Saturday,4,spring,Landhi,high,10.2,3,29.1,7.2,1,0
2023-04-15,Saturday,4,spring,Defence (DHA),low,1.3,1,29.3,0.9,0,0
2023-04-15,Saturday,4,spring,Clifton,low,1.2,1,31.7,0.9,0,0
2023-04-15,Saturday,4,spring,SITE Area,medium,7.3,1,26.8,4.7,0,0
2023-04-15,Saturday,4,spring,Orangi Town,high,10.1,4,27.0,6.6,1,0
2023-04-15,Saturday,4,spring,Malir,high,9.9,4,25.5,6.1,1,0
2023-04-15,Saturday,4,spring,Saddar,medium,4.7,2,26.9,3.0,0,0
2023-04-15,Saturday,4,spring,Gulberg,medium,7.0,1,27.5,4.6,0,0
2023-04-15,Saturday,4,spring,Liaquatabad,high,7.6,4,27.2,5.0,0,0
2023-04-15,Saturday,4,spring,Federal B Area,medium,5.2,2,26.7,3.3,0,0
2023-04-15,Saturday,4,spring,Nazimabad,medium,7.6,3,29.8,5.5,0,0
2023-04-15,Saturday,4,spring,Baldia Town,high,10.5,3,28.5,7.2,1,0
2023-04-16,Sunday,4,spring,Gulshan-e-Iqbal,medium,2.9,1,27.2,1.9,0,0
2023-04-16,Sunday,4,spring,North Nazimabad,medium,7.0,3,27.2,4.6,0,0
2023-04-16,Sunday,4,spring,Korangi,high,7.1,2,32.6,5.6,0,0
2023-04-16,Sunday,4,spring,Landhi,high,10.7,5,28.9,7.5,1,0
2023-04-16,Sunday,4,spring,Defence (DHA),low,2.5,1,23.5,1.4,0,0
2023-04-16,Sunday,4,spring,Clifton,low,0.9,1,27.1,0.6,0,0
2023-04-16,Sunday,4,spring,SITE Area,medium,6.0,2,27.0,3.9,0,0
2023-04-16,Sunday,4,spring,Orangi Town,high,7.2,3,28.8,5.0,0,0
2023-04-16,Sunday,4,spring,Malir,high,8.1,2,31.2,6.1,0,0
2023-04-16,Sunday,4,spring,Saddar,medium,4.0,1,26.3,2.5,0,0
2023-04-16,Sunday,4,spring,Gulberg,medium,4.0,1,27.4,2.6,0,0
2023-04-16,Sunday,4,spring,Liaquatabad,high,8.4,4,26.8,5.4,0,0
2023-04-16,Sunday,4,spring,Federal B Area,medium,6.3,3,27.5,4.2,0,0
2023-04-16,Sunday,4,spring,Nazimabad,medium,6.3,1,25.3,3.8,0,0
2023-04-16,Sunday,4,spring,Baldia Town,high,9.5,4,24.0,5.5,1,0
